,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
929,"SOLD OUT : House For Sale In Jorpati, Kathmandu","Besigaun, Jorpati, Kathmandu","NPR. 3,90,00,000",9,4,5,0,BN4058,East,N/A,770,3 Aana,11 Meter,N/A Aana,3 years ago,"['Balcony', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
930,"SOLD OUT : House For Sale In Nakhipot, Lalitpur","Milan Chowk, Nakhipot, Lalitpur","NPR. 2,05,00,000 Total price",0,0,3,0,BN4033,South,N/A,3.2K,4 Aana,10 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
931,"SOLD OUT: Under Construction House On Sale : House For Sale In Budhanilkantha, Kathmandu","Jyotinagar, Budhanilkantha, Kathmandu","NPR. 2,75,00,000",10,3,3,2,BN4030,South,2076,1.8K,0-4-1-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Fencing', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply']"
932,"SOLD OUT : House For Sale In Balkhu, Kathmandu","Brihat Cluster, Balkhu, Kathmandu","NPR. 2,28,35,000",4,3,N/A,0,BN4028,West,N/A,3.3K,0-3-1-2 Sq. Feet,20 Feet,1650 Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
933,"SOLD OUT : House For Sale In Jorpati, Kathmandu","Narayantar, Jorpati, Kathmandu","NPR. 1,65,00,000",9,3,3,0,BN4027,South West,N/A,2K,3 Aana,10 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
934,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Jyotinagar, Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 3,20,00,000",5,4,3,2,BN4020,South East,2076,4.4K,0-5-1-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Balcony', 'Deck', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well']"
935,"DeepLila Sadan : House For Sale In Dhapakhel, Lalitpur","Dhapakhel Height, Dhapakhel, Lalitpur","NPR. 5,00,00,000 Onwards",6,5,4,5,BN4010,South West,N/A,785,10 Aana,0 Feet,N/A Aana,3 years ago,"['Garage', 'Balcony', 'Garden', 'Water Supply', 'Water Well', 'Microwave', 'Water Tank', 'Solar Water', 'Fencing', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Parking']"
936,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Chapali, Budhanilkantha, Kathmandu","NPR. 6,60,00,000",0,0,3,0,BN4007,East,N/A,844,8.3 Aana,40 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
937,"SOLD OUT : House For Sale In Dhapasi, Kathmandu","Dhapasi, Dhapasi, Kathmandu","NPR. 1,70,00,000 Total price",4,3,3,0,BN4003,East,N/A,1.3K,3.1 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
938,"SOLD OUT : House For Sale In Kausaltar, Bhaktapur","Kausaltar, Kausaltar, Bhaktapur","NPR. 1,95,00,000",10,0,4,0,BN3953,East,N/A,1.1K,3.5 Aana,20 Feet / Soil Stabilized,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
939,"SOLD OUT : House For Sale In Imadol, Lalitpur","Behind Swimming Pool, Imadol, Lalitpur","NPR. 2,25,00,000",7,4,3,0,BN3897,South West,N/A,660,3.3 Aana,13 Feet,N/A Aana,3 years ago,[]
940,"SOLD OUT : House For Sale In Thulo Bharyang, Kathmandu","Thulobharyang, Thulo Bharyang, Kathmandu","NPR. 2,27,00,000",5,2,3,0,BN3895,West,N/A,952,3.5 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
941,"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 1,98,00,000",9,0,3,0,BN3894,South East,N/A,1K,3.5 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
942,"House For Sale In Raniban, Kathmandu","Raniban, Raniban, Kathmandu","NPR. 3,35,00,000",7,3,3,0,BN3892,East,N/A,3.4K,6 Aana,14 Feet / Soil Stabilized,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
943,"SOLD OUT : House For Sale In Baneshwor, Kathmandu","Buddhanagar, Baneshwor, Kathmandu","NPR. 5,25,00,000",0,0,3,0,BN3890,West,N/A,1.1K,5 Aana,0 Feet,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
944,"House For Sale In Nakhipot, Lalitpur","Near Kantipur Colony, Nakhipot, Lalitpur","NPR. 1,51,00,000",0,0,2,0,BN3888,North,N/A,2.6K,3.2 Aana,0 Feet,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank']"
945,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,50,00,000",6,4,3,3,BN3887,West,N/A,678,4.5 Aana,13 Feet / Soil Stabilized,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
946,"House For Sale In Sitapaila, Kathmandu","Near Padma Colony, Sitapaila, Kathmandu","NPR. 1,70,00,000",4,4,3,0,BN3884,North,N/A,3.1K,3.1 Aana,0 Feet,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
947,"House For Sale In Gongabu, Kathmandu","Ganesthan, Gongabu, Kathmandu","NPR. 2,25,00,000",0,0,3,0,BN3882,North,N/A,2.5K,3.5 Aana,0 Feet,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
948,"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 2,55,00,000",5,2,3,2,BN3881,North,N/A,1.9K,0-3-1-1 Aana,0 Feet,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
949,"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 3,45,00,000",10,0,3,0,BN3879,South,N/A,711,4.2 Aana,6 Meter,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
950,"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Brindaban Colony, Sukedhara, Kathmandu","NPR. 5,25,00,000",5,4,3,4,BN3803,South,N/A,5.4K,15 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
951,"House For Sale In Balambu, Kathmandu","Nearby Hariyali Basti, Balambu, Kathmandu","NPR. 2,05,00,000",7,5,N/A,0,BN3715,South East,N/A,1.4K,5 Aana,14 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
952,"SOLD OUT : House For Sale In Chundevi, Kathmandu","Chundevi, Chundevi, Kathmandu","NPR. 3,10,00,000",8,3,4,1,BN3709,South West,N/A,1.2K,4 Aana,14 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
953,"SOLD OUT : House For Sale In Ekantakuna, Lalitpur","Ekantakuna, Ekantakuna, Lalitpur","NPR. 2,70,00,000",5,3,3,0,BN3706,West,N/A,1.2K,0-3-1-2 Aana,22 Feet / Blacktopped,N/A Aana,4 years ago,"['Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
954,"SOLD OUT : House For Sale In Khumaltar, Lalitpur","Khumaltar, Khumaltar, Lalitpur","NPR. 3,75,00,000",6,5,4,0,BN3703,South West,N/A,2.7K,0-6-1-0 Sq. Feet,13 Feet,N/A Sq. Feet,4 years ago,[]
955,"House For Sale In Dhapakhel, Lalitpur","Dhapakhel, Dhapakhel, Lalitpur","NPR. 2,15,00,000",0,0,3,0,BN3700,South West,N/A,2.3K,0-4-2-0 Aana,10 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
956,"SOLD OUT : House For Sale In Lokanthali, Bhaktapur","Lokanthali, Lokanthali, Bhaktapur","NPR. 2,55,00,000",0,0,4,0,BN3699,South West,N/A,2.1K,5 Aana,10 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
957,"House For Sale In Dhobighat, Lalitpur","Nayabato, Dhobighat, Lalitpur","NPR. 4,00,00,000",4,2,3,2,BN3687,East,N/A,1.5K,8 Aana,20 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
958,"House For Sale In Kapan, Kathmandu","Aakashedhara, Kapan, Kathmandu","NPR. 2,00,00,000",0,0,3,0,BN3685,East,N/A,1.5K,4.2 Aana,12 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
959,"House For Sale In Tokha, Kathmandu","Near Veena's Residency, Tokha, Kathmandu","NPR. 3,25,00,000",0,0,3,0,BN3683,East,N/A,2.9K,0-6-3-2 Aana,13 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
960,"House For Sale In Budhanilkantha, Kathmandu","Bagaichaa Colony, Budhanilkantha, Kathmandu","NPR. 4,50,00,000",0,0,3,0,BN3680,East,N/A,2.1K,8 Aana,20 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
961,"House For Sale In Budhanilkantha, Kathmandu","Nearby Hepali Height, Budhanilkantha, Kathmandu","NPR. 2,15,00,000",4,3,3,0,BN3677,West,N/A,737,4 Aana,4 Meter / Blacktopped,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
962,"House For Sale In Teku, Kathmandu","Pachali, Bhairav, Teku, Kathmandu","NPR. 7,00,00,000",0,0,3,5,BN3662,South,N/A,1.1K,1 Ropani,20 Feet / Blacktopped,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
963,"House For Sale In Budhanilkantha, Kathmandu","Rudhreshwor Chowk, Budhanilkantha, Kathmandu","NPR. 4,75,00,000",0,0,N/A,4,BN3661,West,N/A,759,8 Aana,16 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
964,"House For Sale In Jorpati, Kathmandu","Jorpati, Jorpati, Kathmandu","NPR. 1,14,00,000",0,0,1,0,BN3645,South,N/A,1.6K,3 Aana,13 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
965,"House For Sale In Chabahil, Kathmandu","Nearby, Gopikrishna flim hall, Chabahil, Kathmandu","NPR. 1,14,00,000",0,0,3,0,BN3643,South,N/A,2.5K,0-2-2-1 Aana,10 Feet / Soil Stabilized,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
966,"House For Sale In Jorpati, Kathmandu","Jorpati Nayabasti, Jorpati, Kathmandu","NPR. 1,20,00,000",4,0,1,0,BN3639,East,N/A,2.9K,3.2 Aana,12 Feet / Soil Stabilized,N/A Sq. Feet,4 years ago,[]
967,"SOLD OUT : House For Sale In Maharajgunj, Kathmandu","Near Chappal Factory, Maharajgunj, Kathmandu","NPR. 18,00,00,000",0,0,3,0,BN3634,South East,N/A,5.7K,3.5 Ropani,13 Feet,N/A Ropani,4 years ago,"['Garage', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
968,"House For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu","NPR. 3,65,00,000",3,4,N/A,0,BN3632,North East,N/A,1.4K,4 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Air Condition', 'Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']"
969,"House For Sale In Tikathali, Lalitpur","Mahalaxmi Nagarpalika-4, Tikathali, Lalitpur","NPR. 1,45,00,000",10,0,3,4,BN3631,East,N/A,1.2K,3.1 Aana,10 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
970,"SOLD OUT : House For Sale In Kapan, Kathmandu","Aakaashe Dhara, Kapan, Kathmandu","NPR. 2,04,00,000",11,0,3,4,BN3624,South,N/A,747,4 Aana,20 Feet / Blacktopped,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
971,"SOLD OUT : House For Sale In Kapan, Kathmandu","Shiva Mandir, Kapan, Kathmandu","NPR. 2,40,00,000",7,0,3,4,BN3623,South,N/A,1K,4 Aana,16 Feet / Soil Stabilized,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
972,"SOLD OUT : House For Sale In Pokhara, Pokhara","Nearby Kaski Modernize School, Pokhara, Pokhara","NPR. 2,70,00,000",0,0,2,0,BN3620,South East,N/A,1.9K,4.5 Aana,20 Feet,N/A Aana,4 years ago,[]
973,"SOLD OUT : House For Sale In Ram Bazar, Pokhara","Near Buddha Chowk, Ram Bazar, Pokhara","NPR. 3,00,00,000",0,0,3,0,BN3617,North East,N/A,1.3K,4 Aana,20 Feet,N/A Aana,4 years ago,[]
974,"SOLD OUT : House For Sale In Fulbari, Pokhara","Fulbari, Pokhara, Fulbari, Pokhara","NPR. 3,50,00,000",0,0,4,0,BN3615,North West,N/A,1.6K,7 Aana,15 Feet,N/A Aana,4 years ago,[]
975,"SOLD OUT : House For Sale In Mulpani, Kathmandu","Mulpani, Mulpani, Kathmandu","NPR. 1,60,00,000",7,6,5,4,BN3605,South East,N/A,828,3.1 Aana,14 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
976,"House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur","NPR. 90,00,000",4,1,1,0,BN3603,West,N/A,1.8K,3.2 Aana,10 Feet / Soil Stabilized,N/A Sq. Feet,4 years ago,"['Water Supply', 'Water Tank']"
977,"SOLD OUT : House For Sale In Tokha, Kathmandu","Tokha, Tokha, Kathmandu","NPR. 1,30,00,000",2,1,N/A,0,BN3602,West,N/A,767,4 Aana,15 Feet / Soil Stabilized,N/A Aana,4 years ago,"['TV Cable', 'Wifi', 'Water Supply', 'Water Tank']"
978,"SOLD OUT : House For Sale In Ram Bazar, Pokhara","Ram Bazar, Ram Bazar, Pokhara","NPR. 2,50,00,000",0,0,N/A,0,BN3598,South East,N/A,2.9K,5 Aana,20 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
979,"House For Sale Inside Ringroad : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 1,95,00,000",3,3,3,1,BN3596,South East,2075,2.2K,0-2-3-0 Aana,12 Feet / Paved,N/A Aana,4 years ago,"['Garage', 'Balcony', 'Deck', 'Modular Kitchen', 'TV Cable', 'Wifi']"
980,"House For Sale In Kapan, Kathmandu","Simaltar, Kapan, Kathmandu","NPR. 1,70,00,000",4,3,3,4,BN3593,East,N/A,3.6K,3.2 Aana,13 Feet / Blacktopped,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Tank']"
981,"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu","NPR. 3,80,00,000",10,0,N/A,3,BN3582,South,N/A,998,7 Aana,10 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
982,"SOLD OUT: House No. 134 : House For Sale In Harisiddhi, Lalitpur","Southern height housing, Thaiba, Harisiddhi, Lalitpur","NPR. 2,50,00,000",3,3,2,1,BN3568,South West,N/A,16K,0-5-2-0 Aana,0 Feet,N/A Aana,4 years ago,"['Lawn', 'Garage', 'Balcony', 'Fencing', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
983,"House For Sale In Butwal, Butwal","Rupandehi, Butwal, Butwal","NPR. 2,50,00,000",10,4,3,0,BN3548,East,N/A,6.6K,7 Dhur,20 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
984,"SOLD OUT : House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu","NPR. 2,50,00,000",4,3,3,0,BN3523,East,N/A,1.1K,4 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
985,"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,99,00,000",10,0,3,3,BN3521,East,N/A,1.2K,4.1 Aana,0 Feet,13 Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
986,"House For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu","NPR. 5,99,00,000",5,0,3,4,BN3520,North,N/A,1.5K,1 Ropani,26 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
987,"House For Sale In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu","NPR. 5,50,00,000",0,0,2,0,BN3518,East,N/A,1.9K,8.2 Aana,24 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
988,"SOLD OUT : House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu","NPR. 2,65,00,000",4,0,3,0,BN3515,West,N/A,1.1K,4.5 Aana,13 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
989,"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Near, Pipalbot, Dhumbarahi, Kathmandu","NPR. 3,25,00,000",8,6,3,4,BN3514,South,N/A,2.6K,0-4-1-2 Aana,13 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
990,"SOLD OUT : House For Sale In Tokha, Kathmandu","Nearby Namuna Planning, Tokha, Kathmandu","NPR. 1,70,00,000",8,4,4,0,BN3496,West,N/A,684,0-3-2-0 Aana,20 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
991,"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,90,00,000",6,3,N/A,0,BN3489,South,N/A,1.1K,4 Aana,14 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
992,"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,28,00,000",6,2,3,0,BN3487,East,N/A,1K,4 Aana,20 Feet,N/A Sq. Feet,4 years ago,[]
993,"House For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu","NPR. 1,35,00,000",3,2,3,1,BN3486,South West,N/A,2.8K,0-3-1-1 Aana,12 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
994,"SOLD OUT : House For Sale In Nag Pokhari, Kathmandu","Nag Pokhari, Nag Pokhari, Kathmandu","NPR. 1,65,00,000",4,3,N/A,0,BN3484,South,N/A,1.8K,3 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
995,"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 2,60,00,000",3,3,3,0,BN3478,East,N/A,735,3.5 Aana,12 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
996,"SOLD OUT : House For Sale In Mandikatar, Kathmandu","Mandikatar, Mandikatar, Kathmandu","NPR. 2,25,00,000",4,3,3,0,BN3477,East,N/A,744,3.13 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
997,"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Nearby Colony home, Sukedhara, Kathmandu","NPR. 2,75,00,000",6,4,4,0,BN3473,South,N/A,1.8K,4 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
998,"SOLD OUT : House For Sale In Baluwatar, Kathmandu","Nearby IOM, Baluwatar, Kathmandu","NPR. 5,15,00,000",6,3,3,0,BN3471,North East,N/A,3.5K,6 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
999,"House For Sale In Kalanki, Kathmandu","Nearby LRI School, Kalanki, Kathmandu","NPR. 1,55,00,000",7,2,N/A,0,BN3469,West,N/A,1.9K,3.5 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
1000,"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu","NPR. 3,00,00,000",5,0,3,0,BN3464,West,N/A,1.3K,6.5 Aana,15 Feet,2900 Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
1001,"House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu","NPR. 1,50,00,000",11,0,3,0,BN3463,West,N/A,1.7K,3.1 Sq. Feet,20 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank']"
1002,"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 4,50,00,000",11,0,3,0,BN3462,South,N/A,1.1K,6 Aana,14 Feet,N/A Ropani,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
1003,"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu","NPR. 3,30,00,000",11,0,3,0,BN3461,East,N/A,774,5 Aana,15 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
1004,"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu","NPR. 4,00,00,000",12,0,4,4,BN3460,East,N/A,909,7 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
1005,"House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu","NPR. 1,82,00,000",9,0,3,3,BN3459,South,N/A,932,3.1 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
1006,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Sundarbasti, Budhanilkantha, Kathmandu","NPR. 1,92,00,000",5,4,3,3,BN3458,East,N/A,930,4 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
1007,"House For Sale In Budhanilkantha, Kathmandu","Jyotinagar, Budhanilkantha, Kathmandu","NPR. 1,77,00,000",12,0,4,0,BN3457,East,N/A,1.5K,3.5 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
1008,"SOLD OUT : House For Sale In Kapan, Kathmandu","Nearby Aakashedhara, Kapan, Kathmandu","NPR. 1,70,00,000",7,0,N/A,0,BN3456,East,N/A,913,3 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
1009,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Nearby Hattigauda, Budhanilkantha, Kathmandu","NPR. 2,98,00,000",10,0,3,3,BN3451,West,N/A,1K,6 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
1010,"House For Sale In Budhanilkantha, Kathmandu","Nearby Dhumbarai Chowk., Budhanilkantha, Kathmandu","NPR. 2,10,00,000",9,0,3,0,BN3448,North West,N/A,1.2K,3.5 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
1011,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Nearby Jyotinagar, Budhanilkantha, Kathmandu","NPR. 3,40,00,000",6,3,3,4,BN3446,South East,N/A,722,6 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
1012,"SOLD OUT : House For Sale In Chandol, Kathmandu","Chandol, Chandol, Kathmandu","NPR. 4,00,00,000",6,4,3,4,BN3442,South East,N/A,1.3K,6 Aana,14 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
