,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
554,"Bungalow : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 10,00,00,000",6,7,N/A,5,BN10195,South East,N/A,428,1-2-0-0 Ropani,15 Feet,N/A Ropani,1 year ago,[]
555,"House : House For Sale In Kapan, Kathmandu","Paiyatar, Kapan, Kathmandu","NPR. 2,15,00,000",0,0,N/A,1,BN10194,East,N/A,340,0-4-2-0 Aana,13 Feet,N/A Aana,1 year ago,[]
556,"House : House For Sale In Chabahil, Kathmandu","Chabahil, Chabahil, Kathmandu","NPR. 1,40,00,000",0,0,N/A,0,BN10193,East,N/A,2K,0-3-2-0 Aana,13 Feet,N/A Aana,1 year ago,[]
557,"House : House For Sale In Nakkhu, Lalitpur","Nakkhhipot, Nakkhu, Lalitpur","NPR. 85,00,000",0,0,N/A,0,BN10169,West,N/A,677,0-3-1-0 Aana,13 Feet,N/A Sq. Feet,1 year ago,[]
558,"House : House For Sale In Kapan, Kathmandu","Sattale, Kapan, Kathmandu","NPR. 3,30,00,000",0,0,N/A,0,BN10164,West,N/A,412,0-4-0-0 Aana,0 Feet,N/A Sq. Feet,1 year ago,[]
559,"House : House For Sale In Tokha, Kathmandu","Tokha, Tokha, Kathmandu","NPR. 60,00,000",0,0,N/A,0,BN10163,West,N/A,581,0-3-2-0 Aana,16 Feet,N/A Sq. Feet,1 year ago,[]
560,"House : House For Sale In Kadaghari, Kathmandu","Kadaghari, Kadaghari, Kathmandu","NPR. 1,13,00,000",3,1,N/A,1,BN10162,North,N/A,784,0-4-0-0 Aana,10 Feet,N/A Sq. Feet,1 year ago,[]
561,"House For Sale In Bhangal, Kathmandu","Bhangal house sale, Bhangal, Kathmandu","NPR. 3,35,00,000 N/A",4,4,3,1,BN10161,South,2074,541,0-5-1-0 Aana,12 Feet / Gravelled,N/A Sq. Feet,1 year ago,['Internet']
562,"House : House For Sale In Bhangal, Kathmandu","Bhangal, Bhangal, Kathmandu","NPR. 1,85,00,000",0,0,2,1,BN10160,East,N/A,743,0-3-0-0 Aana,12 Feet,N/A Sq. Feet,1 year ago,[]
563,"Building : House For Sale In Bishal Nagar, Kathmandu","Bishal Bazar, Bishal Nagar, Kathmandu","NPR. 7,25,00,000",0,0,4,0,BN10159,West,N/A,456,0-2-1-0 Aana,0 Feet,N/A Sq. Feet,1 year ago,"['Drainage', 'CCTV', 'Internet', 'Parking']"
564,"House : House For Sale In Bhaktapur, Bhaktapur","Chaling, Bhaktapur, Bhaktapur","NPR. 75,00,000",0,0,N/A,0,BN10155,West,N/A,502,0-3-2-0 Aana,20 Feet,N/A Sq. Feet,1 year ago,"['Drainage', 'Internet', 'Parking']"
565,"Modern House : House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur","NPR. 1,22,00,000",2,1,N/A,1,BN10153,South West,N/A,512,0-3-0-0 Aana,13 Feet,N/A Sq. Feet,1 year ago,"['Wifi', 'Drainage', 'Water Tank', 'Internet', 'Parking']"
566,"House : House For Sale In Bharatpur, Chitwan","Bharatpur, Bharatpur, Chitwan","NPR. 28,00,000",3,1,1,2,BN10152,West,N/A,1K,5 Kattha,0 Feet,N/A Sq. Feet,1 year ago,"['Water Tank', 'Parking']"
567,"House For Sale In Budhanilkantha, Kathmandu","manbadur marg hpuse sale, Budhanilkantha, Kathmandu","NPR. 2,90,00,000 N/A",5,4,2,1,BN10147,South,2076,1.2K,0-4-2-0 Aana,13 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['Internet', 'TV Cable', 'CCTV']"
568,"House On Sale At Sundar Dulari (Morang) : House For Sale In Sundarpur Dulari, Morang","Sundar Dulari (Morang). Near Shree Shajhilal Higher Secondary School., Sundarpur Dulari, Morang","NPR. 60,00,000 Onwards",2,1,1,1,BN10142,North,N/A,823,20 Dhur,30 Feet,10 Dhur,1 year ago,"['Parking', 'Water Supply']"
569,"House For Sale In Banepa : House For Sale In Banepa, Kavre","BANEPA, Banepa, Kavre","NPR. 1,80,00,000 Onwards",10,3,3,2,BN10140,East,N/A,2.1K,0-3-2-0 Aana,14 Feet,0-3-0-0 Aana,1 year ago,"['Lawn', 'Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
570,"Balaju Ma 4aana 1 Paisa 3 Dam Ghar Bikrima : House For Sale In Balaju, Kathmandu","Balaju, bypass, Balaju, Kathmandu","NPR. 1,55,00,000 Onwards",18,9,N/A,1,BN10132,South West,N/A,1.4K,4.1.3 Aana,4 Feet,N/A Aana,1 year ago,[]
571,"Residential Plus Commercial : House For Sale In Samakhusi, Kathmandu","Samakhusi,Pabitranagar Marg, Samakhusi, Kathmandu","NPR. 2,50,00,000",0,4,4,1,BN10127,North,2013,1.4K,0-3-0-1 Aana,10 Feet / Blacktopped,N/A Aana,1 year ago,"['Drainage', 'Garage', 'Internet', 'Water Tank', 'Water Well']"
572,"Residential : House For Sale In Tarkeshwor, Kathmandu","phutung -7, Tarkeshwor, Kathmandu","NPR. 2,50,00,000",5,4,3,3,BN10124,East,2020,606,0-4-2-1 Aana,12 Feet / Soil Stabilized,2452.23 Aana,1 year ago,"['Garage', 'Balcony', 'Deck', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
573,"कलङ्कि ढुङ्गे अड्डा नजिकै ४ आना १ पैसा २ दाममा बनेको Full Parquating नया घर तु बिक्रीमा । : House For Sale In Chandragiri, Kathmandu","Chandragiri, Chandragiri, Kathmandu","NPR. 2,95,00,000",7,4,2,2,BN10122,West,2021,486,4.1 Aana,14 Feet / Blacktopped,N/A Aana,1 year ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking']"
574,"House For Sale In Butwal, Butwal","Butwal 13 belbase, Butwal, Butwal","NPR. 1,65,00,000 Onwards",4,3,2,1,BN10112,East,2077,1K,20/30 Haat,20 Feet / Blacktopped,2400 Haat,1 year ago,"['Air Condition', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Supply', 'CCTV', 'Electricity Backup', 'Internet', 'Parking']"
575,"House For Sale In Dharan, Dharan","Yalambar marg, Dharan, Dharan","NPR. 1,65,00,000",6,3,3,1,BN10108,South,2076,2K,10.5 Dhur,10 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'Lawn', 'Water Tank', 'Garden', 'Fencing']"
576,"Commercial House For Sale In Banepa : House For Sale In Banepa, Kavre","Karuna Marg Chowk, 200 meters from Araniko Highway (Tindobato), Banepa, Kavre","NPR. 11,50,00,000 Onwards",0,0,3,1,BN10103,North East,N/A,508,10 Aana,36 Feet / Blacktopped,N/A Aana,1 year ago,"['Parking', 'Garage', 'Water Supply', 'Internet', 'Electricity Backup', 'Modular Kitchen', 'Water Tank', 'TV Cable', 'Drainage']"
577,"Land With House For Sell : House For Sale In Kalika Nagarpalika, Chitwan","Chitwan, Kalika Nagarpalika, Chitwan","NPR. 1,20,00,000",5,2,N/A,1,BN10097,East,2071,557,63.70 Aana,15 Meter / Blacktopped,5 Kattha,1 year ago,[]
578,"House For Sale In Bewara, Tillotama, Butwal","Bhalwari, Sakhuwani, Bewara, Tillotama, Butwal","NPR. 3,00,00,000",4,4,2,2,BN10088,East,2077,918,0-1-10 Kattha,20 Feet / Gravelled,0-1-0 Kattha,1 year ago,"['Lawn', 'Drainage', 'Parking', 'Air Condition', 'Balcony', 'Fencing', 'Water Supply', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Well', 'Water Tank', 'Cafeteria', 'Electricity Backup', 'Internet', 'Kids Playground', 'Store Room']"
579,"Brand New House For Sale In VIP Area Of Lalitpur Nakhipot. Own This Fresh House With 20% Down Payment. : House For Sale In Nakhipot, Lalitpur","Tikhedewal, Lalitpur, Nakhipot, Lalitpur","NPR. 2,65,00,000",5,4,4,7,BN10080,North,2021,2.6K,0-3-2-0 Aana,13 Feet / Gravelled,0-3-2-0 Aana,1 year ago,"['Drainage', 'Balcony', 'Deck', 'Fencing', 'Garage', 'Parking', 'Water Supply', 'Modular Kitchen', 'TV Cable', 'Water Well', 'Water Tank', 'Internet']"
580,"House For Sale In Chandol, Kathmandu","House for sale chandol, Chandol, Kathmandu","NPR. 3,50,00,000 N/A",5,4,2,1,BN10078,North,2071,880,0-4-0-0 Aana,12 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['CCTV', 'TV Cable', 'Parking']"
581,"Motivated Seller| Brand New Home | Great Investment : House For Sale In Golfutar, Kathmandu","Hepali height, Golfutat, Golfutar, Kathmandu","NPR. 2,30,00,000 Onwards",3,4,3,1,BN10077,East,2018,1.2K,3 Aana,26 Feet / Gravelled,3.1 Aana,1 year ago,"['Water Supply', 'TV Cable', 'Solar Water', 'Water Tank']"
582,"House For Sale : House For Sale In Gaidakot Municipality, Nawalparasi","Gaidakot Nepal, Gaidakot Municipality, Nawalparasi","NPR. 1,30,00,000",2,2,3,1,BN10070,West,2017,566,11 Dhur,0 Meter / Gravelled,N/A Dhur,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Water Supply', 'Internet']"
583,"House For Sale In Gongabu, Kathmandu","Gongabu, Gongabu, Kathmandu","NPR. 2,50,00,000 N/A",7,4,4,1,BN10069,East,2071,626,3.50 Aana,20 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['Lawn', 'Drainage', 'Jacuzzi', 'Garage', 'Deck', 'Balcony', 'Air Condition', 'Parking', 'Fencing', 'Water Supply', 'Garden', 'CCTV', 'Modular Kitchen', 'Microwave', 'Gym', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Wifi', 'Solar Water', 'Cafeteria', 'Water Tank', 'Water Well', 'Electricity Backup', 'Intercom', 'Internet', 'Kids Playground', 'Lift', 'Maintenance', 'Store Room']"
584,"Modern House : House For Sale In Basundhara, Kathmandu","Swargadwari-07, Basundhara, Kathmandu","NPR. 3,60,00,000",4,6,3.5,1,BN10063,South East,2078,8.6K,0-5-1-0 Aana,15 Feet,2605 Aana,1 year ago,"['Garage', 'Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
585,"House For Sale In Budiganga, Morang","Gairi tole, Tankisinwari, Budiganga, Morang","NPR. 1,35,00,000 N/A",4,2,2,1,BN10053,East,2075,700,11 Dhur,16 Feet / Gravelled,N/A Sq. Feet,1 year ago,"['Parking', 'Balcony', 'Water Supply', 'Drainage', 'TV Cable', 'Wifi', 'Water Tank', 'Store Room', 'Internet']"
586,"Building In Kalanki : House For Sale In Kalanki, Kathmandu","kalanki, Kalanki, Kathmandu","NPR. 65,00,000 Per Aana",0,0,N/A,0,BN10052,North West,N/A,638,16 Aana,30 Feet / Blacktopped,5000 Aana,1 year ago,[]
587,"House For Sale In Nagarkot, Bhaktapur","Pipalbot, Nagarkot, Bhaktapur","NPR. 52,00,000",2,1,1,0,BN10050,North East,2077,1.4K,6 Aana,0 Feet / Soil Stabilized,333 Sq. Feet,1 year ago,[]
588,"2.5 Stroyed House On Sale At Imadole : House For Sale In Imadol, Lalitpur","Mahalaxmi Muncipality, Imadol, Lalitpur","NPR. 2,40,00,000",4,3,3,1,BN10049,West,2020,1.1K,0-3-0-1 Aana,20 Feet / Gravelled,2068 Sq. Meter,1 year ago,"['Water Supply', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Well', 'Water Tank', 'Parking']"
589,"House For Sale In Thulo Bharyang, Kathmandu","Namgel chok, Thulo Bharyang, Kathmandu","NPR. 2,80,00,000",0,0,N/A,0,BN10043,West,N/A,1.1K,0-4-0-0 Aana,11 Feet / Gravelled,2700 Sq. Feet,1 year ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Solar Water', 'Water Tank', 'Internet']"
590,"House For Sale In Dhapasi, Kathmandu","Dhapasi-6, Dhapasi, Kathmandu","NPR. 2,10,00,000",5,3,2,1,BN10040,West,2076,1K,3 Aana,13 Feet / Paved,N/A Sq. Feet,1 year ago,"['Drainage', 'Parking', 'Balcony', 'Water Supply', 'Modular Kitchen', 'TV Cable', 'Water Well', 'Solar Water', 'Water Tank']"
591,"House For Sale In Tarkeshwor, Kathmandu","Seshmati to jarankhu, Tarkeshwor, Kathmandu","NPR. 1,80,00,000 Onwards",3,3,2,0,BN10034,East,N/A,1.9K,0_3_1_0 Aana,13 Feet / Gravelled,0_1_2_4_/432 Sq. Feet,2 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Solar Water', 'Water Well', 'Water Tank', 'Electricity Backup', 'Air Condition']"
592,"House For Sale In Dhobighat, Lalitpur","Afaldole, Dhobighat, Lalitpur","NPR. 9,50,00,000",5,4,3,2,BN10033,East,2062,2.6K,21 Aana,20 Feet / Blacktopped,N/A Sq. Feet,2 years ago,"['Lawn', 'Drainage', 'Garage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Solar Water', 'Water Well', 'Water Tank', 'Internet', 'Store Room']"
593,"Modern House : House For Sale In Chappal Karkhana, Kathmandu","Chappal karkhana, Chappal Karkhana, Kathmandu","NPR. 4,00,00,000",7,4,3.5,1,BN10031,North,N/A,1.3K,0-5-1-2 Aana,12 Feet,N/A Sq. Feet,2 years ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
594,"House For Sale In Nawalparasi, Nawalparasi","Parasi 1 sanda, Nawalparasi, Nawalparasi","NPR. 90,00,000",6,2,2,1,BN10016,East,N/A,655,6 Dhur,0 Feet / Gravelled,675 Sq. Feet,2 years ago,"['Parking', 'Air Condition', 'Water Supply', 'Modular Kitchen', 'Microwave', 'TV Cable', 'Wifi', 'Water Tank', 'Internet']"
595,"House For Sale In Dhapakhel, Lalitpur","Dhapakhel (Mukhundool, kalyan school), Dhapakhel, Lalitpur","NPR. 1,35,00,000",2,0,N/A,1,BN10012,East,N/A,1.4K,0-3-0-0 Aana,13 Feet / Gravelled,0-2-2-3 Aana,2 years ago,"['Modular Kitchen', 'TV Cable', 'Wifi', 'Water Tank', 'Internet', 'Parking']"
596,"House : House For Sale In Buddhanagar, Kathmandu","Buddhanagar, Buddhanagar, Kathmandu","NPR. 2,45,00,000",3,3,2.5,1,BN10011,South,2068,1.5K,0-2-2-0 Aana,10 Feet / Paved,1715 Aana,2 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking', 'Store Room']"
597,"2 Storied Bungalow House On Sale At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 4,00,00,000 Onwards",3,4,N/A,1,BN10007,East,N/A,1.4K,5 Aana,20 Feet / Paved,N/A Aana,2 years ago,"['Lawn', 'Drainage', 'Parking', 'Balcony', 'Fencing', 'Water Supply', 'Garden', 'Modular Kitchen']"
598,"2 Storied House On Sale At Imadol : House For Sale In Imadol, Lalitpur","Nayabasti, Imadol, Lalitpur","NPR. 2,20,00,000 Onwards",0,0,N/A,0,BN10004,East,N/A,910,3.1 Aana,13 Feet,N/A Aana,2 years ago,[]
599,"House For Sale In Gaurighat, Kathmandu","Gaurighat Chowk, Gaurighat, Kathmandu","NPR. 2,50,00,000 Onwards",8,3,3,1,BN10002,East,2068,1K,0-3-0-0 Aana,12 Feet / Blacktopped,0-3-0-0 Aana,2 years ago,"['Drainage', 'Garage', 'Parking', 'Balcony', 'Deck', 'Water Supply', 'Water Tank']"
600,"House : House For Sale In Balambu, Kathmandu","Balambu, Balambu, Kathmandu","NPR. 1,80,00,000",0,0,N/A,0,BN9999,South,N/A,1.1K,0-2-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
601,"House : House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu","NPR. 26,50,000",0,0,N/A,0,BN9991,West,N/A,1.8K,0-4-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
602,"House : House For Sale In Gokarneshwor, Kathmandu","Narayantar, Gokarneshwor, Kathmandu","NPR. 3,25,00,000",0,0,N/A,0,BN9989,West,N/A,917,0-4-2-0 Aana,0 Feet,N/A Aana,2 years ago,[]
603,"House : House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu","NPR. 1,70,00,000",0,0,N/A,0,BN9988,East,N/A,1.9K,0-3-0-0 Aana,0 Feet,N/A Aana,2 years ago,[]
604,"House : House For Sale In Bhangal, Kathmandu","Kapan, Bhangal, Kathmandu","NPR. 2,35,00,000",0,0,N/A,0,BN9985,East,N/A,663,0-4-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
605,"House : House For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu","NPR. 2,20,00,000",0,0,N/A,0,BN9984,West,N/A,854,0-3-3-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
606,"House : House For Sale In Duwakot, Bhaktapur","Duwakot, Duwakot, Bhaktapur","NPR. 1,15,00,000",0,0,N/A,0,BN9979,East,N/A,914,0-3-0-0 Aana,0 Feet,N/A Aana,2 years ago,[]
607,"House : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Kathmandu, Budhanilkantha, Kathmandu","NPR. 3,50,00,000",0,0,N/A,0,BN9977,North East,N/A,805,0-4-0-0 Aana,0 Feet,N/A Aana,2 years ago,[]
608,"House : House For Sale In Kalanki, Kathmandu","Suchyatar, Kalanki, Kathmandu","NPR. 1,97,00,000",0,0,N/A,0,BN9972,East,N/A,904,0-4-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
609,"House : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,77,00,000",0,0,N/A,0,BN9970,West,N/A,517,0-3-0-0 Aana,0 Feet,N/A Aana,2 years ago,[]
610,"House : House For Sale In Dallu, Kathmandu","Dallu, Dallu, Kathmandu","NPR. 1,35,00,000",0,0,N/A,0,BN9965,West,N/A,1.8K,0-2-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
611,"House : House For Sale In Naikap, Kathmandu","Naikap, Naikap, Kathmandu","NPR. 1,15,00,000",0,0,N/A,0,BN9963,East,N/A,1K,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
612,"House : House For Sale In Kapan, Kathmandu","Bhirkutichowk, Kapan, Kathmandu","NPR. 2,25,00,000",0,0,N/A,0,BN9961,East,N/A,716,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
613,"House : House For Sale In Tikathali, Lalitpur","Mahalaxmi, Tikathali, Lalitpur","NPR. 1,55,00,000",0,0,N/A,0,BN9960,East,N/A,1K,0-3-1-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
614,"House : House For Sale In Thali, Kathmandu","Thali, Thali, Kathmandu","NPR. 1,10,00,000",0,0,N/A,0,BN9959,East,N/A,1.2K,0-3-2-2 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
615,"House : House For Sale In Imadol, Lalitpur","Tikathali, Imadol, Lalitpur","NPR. 1,45,00,000",0,0,N/A,0,BN9951,East,N/A,593,0-3-3-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
616,"House : House For Sale In Butwal, Butwal","Butwal, Butwal, Butwal","NPR. 1,90,00,000",0,0,N/A,0,BN9950,East,N/A,1.2K,12 Dhur,0 Feet,N/A Sq. Feet,2 years ago,[]
617,"House : House For Sale In Goldhunga, Kathmandu","Goldhunga-05, Goldhunga, Kathmandu","NPR. 1,85,00,000",0,0,N/A,0,BN9946,West,N/A,384,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
618,"House : House For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu","NPR. 2,10,00,000",0,0,N/A,0,BN9936,East,N/A,480,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
619,"House : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,90,00,000",0,0,N/A,0,BN9930,North West,N/A,765,0-5-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
620,"House : House For Sale In Dhapakhel, Lalitpur","Dhapakhel, Dhapakhel, Lalitpur","NPR. 1,30,00,000",0,0,N/A,0,BN9929,East,N/A,989,0-3-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
621,"House : House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu","NPR. 2,70,00,000",0,0,N/A,0,BN9928,East,N/A,2.1K,0-4-1-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
622,"House : House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu","NPR. 1,80,00,000",0,0,N/A,0,BN9925,East,N/A,693,0-3-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
623,"House : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,75,00,000",0,0,N/A,0,BN9923,East,N/A,467,0-3-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
624,"House : House For Sale In Jorpati, Kathmandu","Shivachowk, Jorpati, Kathmandu","NPR. 1,70,00,000",0,0,N/A,0,BN9918,West,N/A,700,0-3-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
625,"House : House For Sale In Tarkeshwor, Kathmandu","Tarkeshwor, Tarkeshwor, Kathmandu","NPR. 1,15,00,000",0,0,N/A,0,BN9915,East,N/A,505,0-2-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
626,"House : House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu","NPR. 1,50,00,000",0,0,N/A,0,BN9914,East,N/A,952,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
627,"Bungalow : House For Sale In Lazimpat, Kathmandu","Panipokhari Heights, Lazimpat, Kathmandu","NPR. 7,50,00,000",4,6,N/A,0,BN9913,East,N/A,1.4K,1369 Sq. Feet,0 Feet,N/A Sq. Feet,2 years ago,"['Balcony', 'Garden', 'Drainage', 'Water Supply', 'Internet', 'Parking']"
628,"House : House For Sale In Gokarneshwor, Kathmandu","Gokarnashwor, Gokarneshwor, Kathmandu","NPR. 3,50,00,000",0,0,N/A,0,BN9912,East,N/A,387,0-4-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
629,"House : House For Sale In Budhanilkantha, Kathmandu","Narayanthan, Budhanilkantha, Kathmandu","NPR. 15,00,00,000",0,0,N/A,0,BN9906,South East,N/A,1.3K,2-0-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
630,"House : House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu","NPR. 1,98,00,000",0,0,N/A,0,BN9900,East,N/A,2.1K,0-3-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
631,"House : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 2,50,00,000",0,0,N/A,0,BN9899,West,N/A,775,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
632,"House : House For Sale In Kapan, Kathmandu","Kapan, Kapan, Kathmandu","NPR. 2,80,00,000",0,0,N/A,0,BN9897,East,N/A,477,0-5-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
633,"House : House For Sale In Bhaisepati, Lalitpur","Bhaisepati, Bhaisepati, Lalitpur","NPR. 16,00,00,000",0,0,N/A,0,BN9896,South East,N/A,1.5K,0-13-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
634,"House : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,85,00,000",0,0,N/A,0,BN9893,North,N/A,834,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
635,"House : House For Sale In Jorpati, Kathmandu","Jorpati, Jorpati, Kathmandu","NPR. 1,50,00,000",0,0,N/A,0,BN9892,East,N/A,433,0-3-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
636,"House : House For Sale In Sitapaila, Kathmandu","Kathmandu, Sitapaila, Kathmandu","NPR. 2,50,00,000",0,0,N/A,0,BN9891,East,N/A,387,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
637,"House : House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu","NPR. 1,50,00,000",0,0,N/A,0,BN9890,East,N/A,524,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
638,"House : House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur","NPR. 97,00,000",0,0,N/A,0,BN9887,East,N/A,732,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
639,"House : House For Sale In Balaju, Kathmandu","Balaju, Balaju, Kathmandu","NPR. 2,30,00,000",0,0,N/A,0,BN9886,East,N/A,1.3K,0-3-2-2 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
640,"House : House For Sale In Banepa, Kavre","Saga-13, Banepa, Kavre","NPR. 1,80,00,000",0,0,N/A,0,BN9884,East,N/A,806,0-4-3-1 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
641,"House : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 2,15,00,000",0,0,N/A,0,BN9883,South,N/A,365,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
642,"House : House For Sale In Imadol, Lalitpur","Tikathali, Imadol, Lalitpur","NPR. 1,82,00,000",0,0,N/A,0,BN9882,North East,N/A,905,0-2-3-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
643,"House : House For Sale In Bhaktapur, Bhaktapur","Bhaktapur, Bhaktapur, Bhaktapur","NPR. 1,90,00,000",0,0,N/A,0,BN9880,North West,N/A,670,0-4-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
644,"House : House For Sale In Kapan, Kathmandu","Paiyatar, Kapan, Kathmandu","NPR. 1,60,00,000",0,0,N/A,0,BN9879,West,N/A,529,0-4-1-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
645,"House : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,80,00,000",0,0,N/A,0,BN9878,East,N/A,405,0-2-1-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
646,"House : House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu","NPR. 2,45,00,000",0,0,N/A,0,BN9875,East,N/A,637,0-3-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
647,"House : House For Sale In Jorpati, Kathmandu","Jorpati, Jorpati, Kathmandu","NPR. 1,80,00,000",0,0,N/A,0,BN9870,East,N/A,723,0-2-0-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
648,"House : House For Sale In Hetauda, Makwanpur","Hetauda, Hetauda, Makwanpur","NPR. 86,00,000",0,0,N/A,0,BN9867,East,N/A,1.3K,7 Dhur,0 Feet,N/A Sq. Feet,2 years ago,[]
649,"House : House For Sale In Koteshwor, Kathmandu","Shiva Marg, Koteshwor, Kathmandu","NPR. 1,90,00,000",0,0,N/A,0,BN9863,East,N/A,855,0-2-2-0 Aana,0 Feet,N/A Sq. Feet,2 years ago,[]
