Title,Address,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Build Area,Posted,Amenities
"SOLD OUT: Under Construction House On Sale : House For Sale In Budhanilkantha, Kathmandu","Jyotinagar, Budhanilkantha, Kathmandu","NPR. 2,75,00,000",10,3,3.0,2,South,2076.0,1.8K,0-4-1-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Fencing', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply']"
"SOLD OUT : House For Sale In Balkhu, Kathmandu","Brihat Cluster, Balkhu, Kathmandu","NPR. 2,28,35,000",4,3,,0,West,,3.3K,0-3-1-2 Sq. Feet,20 Feet,1650 Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Jorpati, Kathmandu","Narayantar, Jorpati, Kathmandu","NPR. 1,65,00,000",9,3,3.0,0,South West,,2K,3 Aana,10 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Jyotinagar, Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 3,20,00,000",5,4,3.0,2,South East,2076.0,4.4K,0-5-1-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Balcony', 'Deck', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well']"
"DeepLila Sadan : House For Sale In Dhapakhel, Lalitpur","Dhapakhel Height, Dhapakhel, Lalitpur","NPR. 5,00,00,000 Onwards",6,5,4.0,5,South West,,785,10 Aana,0 Feet,N/A Aana,3 years ago,"['Garage', 'Balcony', 'Garden', 'Water Supply', 'Water Well', 'Microwave', 'Water Tank', 'Solar Water', 'Fencing', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Parking']"
"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Chapali, Budhanilkantha, Kathmandu","NPR. 6,60,00,000",0,0,3.0,0,East,,844,8.3 Aana,40 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Dhapasi, Kathmandu","Dhapasi, Dhapasi, Kathmandu","NPR. 1,70,00,000 Total price",4,3,3.0,0,East,,1.3K,3.1 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Kausaltar, Bhaktapur","Kausaltar, Kausaltar, Bhaktapur","NPR. 1,95,00,000",10,0,4.0,0,East,,1.1K,3.5 Aana,20 Feet / Soil Stabilized,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Imadol, Lalitpur","Behind Swimming Pool, Imadol, Lalitpur","NPR. 2,25,00,000",7,4,3.0,0,South West,,660,3.3 Aana,13 Feet,N/A Aana,3 years ago,[]
"SOLD OUT : House For Sale In Thulo Bharyang, Kathmandu","Thulobharyang, Thulo Bharyang, Kathmandu","NPR. 2,27,00,000",5,2,3.0,0,West,,952,3.5 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 1,98,00,000",9,0,3.0,0,South East,,1K,3.5 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Raniban, Kathmandu","Raniban, Raniban, Kathmandu","NPR. 3,35,00,000",7,3,3.0,0,East,,3.4K,6 Aana,14 Feet / Soil Stabilized,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Baneshwor, Kathmandu","Buddhanagar, Baneshwor, Kathmandu","NPR. 5,25,00,000",0,0,3.0,0,West,,1.1K,5 Aana,0 Feet,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Nakhipot, Lalitpur","Near Kantipur Colony, Nakhipot, Lalitpur","NPR. 1,51,00,000",0,0,2.0,0,North,,2.6K,3.2 Aana,0 Feet,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,50,00,000",6,4,3.0,3,West,,678,4.5 Aana,13 Feet / Soil Stabilized,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Sitapaila, Kathmandu","Near Padma Colony, Sitapaila, Kathmandu","NPR. 1,70,00,000",4,4,3.0,0,North,,3.1K,3.1 Aana,0 Feet,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Gongabu, Kathmandu","Ganesthan, Gongabu, Kathmandu","NPR. 2,25,00,000",0,0,3.0,0,North,,2.5K,3.5 Aana,0 Feet,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 2,55,00,000",5,2,3.0,2,North,,1.9K,0-3-1-1 Aana,0 Feet,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 3,45,00,000",10,0,3.0,0,South,,711,4.2 Aana,6 Meter,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Brindaban Colony, Sukedhara, Kathmandu","NPR. 5,25,00,000",5,4,3.0,4,South,,5.4K,15 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Balambu, Kathmandu","Nearby Hariyali Basti, Balambu, Kathmandu","NPR. 2,05,00,000",7,5,,0,South East,,1.4K,5 Aana,14 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Chundevi, Kathmandu","Chundevi, Chundevi, Kathmandu","NPR. 3,10,00,000",8,3,4.0,1,South West,,1.2K,4 Aana,14 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Ekantakuna, Lalitpur","Ekantakuna, Ekantakuna, Lalitpur","NPR. 2,70,00,000",5,3,3.0,0,West,,1.2K,0-3-1-2 Aana,22 Feet / Blacktopped,N/A Aana,4 years ago,"['Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Khumaltar, Lalitpur","Khumaltar, Khumaltar, Lalitpur","NPR. 3,75,00,000",6,5,4.0,0,South West,,2.7K,0-6-1-0 Sq. Feet,13 Feet,N/A Sq. Feet,4 years ago,[]
"House For Sale In Dhapakhel, Lalitpur","Dhapakhel, Dhapakhel, Lalitpur","NPR. 2,15,00,000",0,0,3.0,0,South West,,2.3K,0-4-2-0 Aana,10 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Lokanthali, Bhaktapur","Lokanthali, Lokanthali, Bhaktapur","NPR. 2,55,00,000",0,0,4.0,0,South West,,2.1K,5 Aana,10 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Dhobighat, Lalitpur","Nayabato, Dhobighat, Lalitpur","NPR. 4,00,00,000",4,2,3.0,2,East,,1.5K,8 Aana,20 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Kapan, Kathmandu","Aakashedhara, Kapan, Kathmandu","NPR. 2,00,00,000",0,0,3.0,0,East,,1.5K,4.2 Aana,12 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Tokha, Kathmandu","Near Veena's Residency, Tokha, Kathmandu","NPR. 3,25,00,000",0,0,3.0,0,East,,2.9K,0-6-3-2 Aana,13 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Bagaichaa Colony, Budhanilkantha, Kathmandu","NPR. 4,50,00,000",0,0,3.0,0,East,,2.1K,8 Aana,20 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Nearby Hepali Height, Budhanilkantha, Kathmandu","NPR. 2,15,00,000",4,3,3.0,0,West,,737,4 Aana,4 Meter / Blacktopped,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Teku, Kathmandu","Pachali, Bhairav, Teku, Kathmandu","NPR. 7,00,00,000",0,0,3.0,5,South,,1.1K,1 Ropani,20 Feet / Blacktopped,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Rudhreshwor Chowk, Budhanilkantha, Kathmandu","NPR. 4,75,00,000",0,0,,4,West,,759,8 Aana,16 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Jorpati, Kathmandu","Jorpati, Jorpati, Kathmandu","NPR. 1,14,00,000",0,0,1.0,0,South,,1.6K,3 Aana,13 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Chabahil, Kathmandu","Nearby, Gopikrishna flim hall, Chabahil, Kathmandu","NPR. 1,14,00,000",0,0,3.0,0,South,,2.5K,0-2-2-1 Aana,10 Feet / Soil Stabilized,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Jorpati, Kathmandu","Jorpati Nayabasti, Jorpati, Kathmandu","NPR. 1,20,00,000",4,0,1.0,0,East,,2.9K,3.2 Aana,12 Feet / Soil Stabilized,N/A Sq. Feet,4 years ago,[]
"SOLD OUT : House For Sale In Maharajgunj, Kathmandu","Near Chappal Factory, Maharajgunj, Kathmandu","NPR. 18,00,00,000",0,0,3.0,0,South East,,5.7K,3.5 Ropani,13 Feet,N/A Ropani,4 years ago,"['Garage', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu","NPR. 3,65,00,000",3,4,,0,North East,,1.4K,4 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Air Condition', 'Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']"
"House For Sale In Tikathali, Lalitpur","Mahalaxmi Nagarpalika-4, Tikathali, Lalitpur","NPR. 1,45,00,000",10,0,3.0,4,East,,1.2K,3.1 Aana,10 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Kapan, Kathmandu","Aakaashe Dhara, Kapan, Kathmandu","NPR. 2,04,00,000",11,0,3.0,4,South,,747,4 Aana,20 Feet / Blacktopped,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Kapan, Kathmandu","Shiva Mandir, Kapan, Kathmandu","NPR. 2,40,00,000",7,0,3.0,4,South,,1K,4 Aana,16 Feet / Soil Stabilized,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Pokhara, Pokhara","Nearby Kaski Modernize School, Pokhara, Pokhara","NPR. 2,70,00,000",0,0,2.0,0,South East,,1.9K,4.5 Aana,20 Feet,N/A Aana,4 years ago,[]
"SOLD OUT : House For Sale In Ram Bazar, Pokhara","Near Buddha Chowk, Ram Bazar, Pokhara","NPR. 3,00,00,000",0,0,3.0,0,North East,,1.3K,4 Aana,20 Feet,N/A Aana,4 years ago,[]
"SOLD OUT : House For Sale In Fulbari, Pokhara","Fulbari, Pokhara, Fulbari, Pokhara","NPR. 3,50,00,000",0,0,4.0,0,North West,,1.6K,7 Aana,15 Feet,N/A Aana,4 years ago,[]
"SOLD OUT : House For Sale In Mulpani, Kathmandu","Mulpani, Mulpani, Kathmandu","NPR. 1,60,00,000",7,6,5.0,4,South East,,828,3.1 Aana,14 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur","NPR. 90,00,000",4,1,1.0,0,West,,1.8K,3.2 Aana,10 Feet / Soil Stabilized,N/A Sq. Feet,4 years ago,"['Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Tokha, Kathmandu","Tokha, Tokha, Kathmandu","NPR. 1,30,00,000",2,1,,0,West,,767,4 Aana,15 Feet / Soil Stabilized,N/A Aana,4 years ago,"['TV Cable', 'Wifi', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Ram Bazar, Pokhara","Ram Bazar, Ram Bazar, Pokhara","NPR. 2,50,00,000",0,0,,0,South East,,2.9K,5 Aana,20 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale Inside Ringroad : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 1,95,00,000",3,3,3.0,1,South East,2075.0,2.2K,0-2-3-0 Aana,12 Feet / Paved,N/A Aana,4 years ago,"['Garage', 'Balcony', 'Deck', 'Modular Kitchen', 'TV Cable', 'Wifi']"
"House For Sale In Kapan, Kathmandu","Simaltar, Kapan, Kathmandu","NPR. 1,70,00,000",4,3,3.0,4,East,,3.6K,3.2 Aana,13 Feet / Blacktopped,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Tank']"
"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu","NPR. 3,80,00,000",10,0,,3,South,,998,7 Aana,10 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT: House No. 134 : House For Sale In Harisiddhi, Lalitpur","Southern height housing, Thaiba, Harisiddhi, Lalitpur","NPR. 2,50,00,000",3,3,2.0,1,South West,,16K,0-5-2-0 Aana,0 Feet,N/A Aana,4 years ago,"['Lawn', 'Garage', 'Balcony', 'Fencing', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Butwal, Butwal","Rupandehi, Butwal, Butwal","NPR. 2,50,00,000",10,4,3.0,0,East,,6.6K,7 Dhur,20 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu","NPR. 2,50,00,000",4,3,3.0,0,East,,1.1K,4 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,99,00,000",10,0,3.0,3,East,,1.2K,4.1 Aana,0 Feet,13 Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu","NPR. 5,99,00,000",5,0,3.0,4,North,,1.5K,1 Ropani,26 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu","NPR. 5,50,00,000",0,0,2.0,0,East,,1.9K,8.2 Aana,24 Feet / Gravelled,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu","NPR. 2,65,00,000",4,0,3.0,0,West,,1.1K,4.5 Aana,13 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Near, Pipalbot, Dhumbarahi, Kathmandu","NPR. 3,25,00,000",8,6,3.0,4,South,,2.6K,0-4-1-2 Aana,13 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Tokha, Kathmandu","Nearby Namuna Planning, Tokha, Kathmandu","NPR. 1,70,00,000",8,4,4.0,0,West,,684,0-3-2-0 Aana,20 Feet / Gravelled,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,90,00,000",6,3,,0,South,,1.1K,4 Aana,14 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu","NPR. 2,28,00,000",6,2,3.0,0,East,,1K,4 Aana,20 Feet,N/A Sq. Feet,4 years ago,[]
"House For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu","NPR. 1,35,00,000",3,2,3.0,1,South West,,2.8K,0-3-1-1 Aana,12 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Nag Pokhari, Kathmandu","Nag Pokhari, Nag Pokhari, Kathmandu","NPR. 1,65,00,000",4,3,,0,South,,1.8K,3 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 2,60,00,000",3,3,3.0,0,East,,735,3.5 Aana,12 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Mandikatar, Kathmandu","Mandikatar, Mandikatar, Kathmandu","NPR. 2,25,00,000",4,3,3.0,0,East,,744,3.13 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Nearby Colony home, Sukedhara, Kathmandu","NPR. 2,75,00,000",6,4,4.0,0,South,,1.8K,4 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Baluwatar, Kathmandu","Nearby IOM, Baluwatar, Kathmandu","NPR. 5,15,00,000",6,3,3.0,0,North East,,3.5K,6 Aana,12 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Kalanki, Kathmandu","Nearby LRI School, Kalanki, Kathmandu","NPR. 1,55,00,000",7,2,,0,West,,1.9K,3.5 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu","NPR. 3,00,00,000",5,0,3.0,0,West,,1.3K,6.5 Aana,15 Feet,2900 Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu","NPR. 1,50,00,000",11,0,3.0,0,West,,1.7K,3.1 Sq. Feet,20 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 4,50,00,000",11,0,3.0,0,South,,1.1K,6 Aana,14 Feet,N/A Ropani,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu","NPR. 3,30,00,000",11,0,3.0,0,East,,774,5 Aana,15 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu","NPR. 4,00,00,000",12,0,4.0,4,East,,909,7 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu","NPR. 1,82,00,000",9,0,3.0,3,South,,932,3.1 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Sundarbasti, Budhanilkantha, Kathmandu","NPR. 1,92,00,000",5,4,3.0,3,East,,930,4 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Jyotinagar, Budhanilkantha, Kathmandu","NPR. 1,77,00,000",12,0,4.0,0,East,,1.5K,3.5 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Kapan, Kathmandu","Nearby Aakashedhara, Kapan, Kathmandu","NPR. 1,70,00,000",7,0,,0,East,,913,3 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Nearby Hattigauda, Budhanilkantha, Kathmandu","NPR. 2,98,00,000",10,0,3.0,3,West,,1K,6 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Nearby Dhumbarai Chowk., Budhanilkantha, Kathmandu","NPR. 2,10,00,000",9,0,3.0,0,North West,,1.2K,3.5 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Nearby Jyotinagar, Budhanilkantha, Kathmandu","NPR. 3,40,00,000",6,3,3.0,4,South East,,722,6 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Chandol, Kathmandu","Chandol, Chandol, Kathmandu","NPR. 4,00,00,000",6,4,3.0,4,South East,,1.3K,6 Aana,14 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Basundhara, Kathmandu","Shreetole Height home, Basundhara, Kathmandu","NPR. 1,99,00,000",3,3,,0,South West,,1K,3 Aana,12 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Budhanilkantha, Kathmandu","Nearby Chapali Home, Budhanilkantha, Kathmandu","NPR. 1,68,00,000",10,0,3.0,0,South West,,2K,3 Aana,13 Feet,N/A Sq. Feet,4 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"SOLD OUT : House For Sale In Basbari, Kathmandu","Basbari, Basbari, Kathmandu","NPR. 6,30,00,000",9,4,4.0,4,South,,936,0-12-3-2 Aana,13 Feet,N/A Aana,4 years ago,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Satdobato, Lalitpur","Dholahity, Satdobato, Lalitpur","NPR. 2,00,00,000",5,4,3.0,3,North,,1.5K,0-3-0-1 Aana,16 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Swayambhu, Kathmandu","Kimdol, Swayambhu, Kathmandu","NPR. 2,10,00,000",4,2,2.0,2,South,,2.8K,3.1 Aana,18 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 2,25,00,000",6,4,4.0,3,North,,790,0-3-0-1 Aana,10 Feet,N/A Aana,4 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
