Title,Address,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Build Area,Posted,Amenities
"Land Sale In Biratnagar (Lakhantari-Vdc),Morang : Land For Sale In Bhaswar Marg, Biratnagar","Test address, Bhaswar Marg, Biratnagar",1125000,0,0,0.0,0,West,,256,3 Sq. Feet,20 Feet / Gravelled,N/A Sq. Feet,10 months ago,[]
"House For Sale At Civil Homes Phase 3 Sunakothi : House For Sale In Civil Homes, Lalitpur","Civil homes phase 3 Sunakothi, Civil Homes, Lalitpur",29500000,3,2,3.0,1,West,2013.0,838,6 Aana,18 Feet / Blacktopped,1785 sqft Aana,10 months ago,"['Lawn', 'Backyard', 'Balcony', 'Frontyard', 'Gym', 'Garden', 'Microwave', 'Wifi', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Tank']"
"Dhumbarahi Bangalow : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi bangalow, Dhumbarahi, Kathmandu",45000000,5,5,,3,South,,511,0-7-0-0 Aana,12 Feet / Soil Stabilized,0-4-0-0 Aana,10 months ago,[]
"House For Sale In Dadikot, Bhaktapur","Dadikot, Dadikot, Bhaktapur",22500000,12,4,4.0,0,South East,,228,4 Aana,20 Feet,2610 Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"Land For Sale In Naghdaha, Lalitpur","Naghdaha, Naghdaha, Lalitpur",1600000,0,0,,0,North,,205,16 Aana,20 Feet,N/A Sq. Feet,10 months ago,[]
"Business For Sale In Thamel, Kathmandu","Nearby Antarik Rajeshwor Karyalaya, Thamel, Kathmandu",3000000,0,0,,0,North,,343,600 Sq. Feet,15 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"House For Rent In Bhaisepati, Lalitpur","Vinayak Colony, Bhaisepati, Lalitpur",100000,4,3,3.0,0,East,,317,5 Aana,13 Feet,N/A Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"Business For Sale In Mangal Bazar, Lalitpur","Behind Bhimsen Temple, Mangal Bazar, Lalitpur",1700000,0,0,,0,North,,246,400 Sq. Feet,15 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"Land Rent On Koteshwor : Land For Rent In Koteshwor, Kathmandu","pepsi road, Koteshwor, Kathmandu",100000,0,0,,0,East,,347,54 Aana,9 Meter / Gravelled,N/A Aana,10 months ago,[]
"Land Sale On Koteshwor : Land For Sale In Koteshwor, Kathmandu","pepsi road, Koteshwor, Kathmandu",3500000,0,0,,0,East,,444,4 Aana,12 Feet,N/A Aana,10 months ago,[]
"Land For Sale In Biratnagar (Jhorahat)Commercial : Land For Sale In Bhaswar Marg, Biratnagar","Test address, Bhaswar Marg, Biratnagar",875000,0,0,0.0,0,East,,277,15 Sq. Feet,40 Feet / Gravelled,N/A Sq. Feet,10 months ago,[]
"Chandol Bangalow : House For Sale In Chandol, Kathmandu","Chandol siddhartha colony, Chandol, Kathmandu",31500000,4,4,,1,West,,441,0-4-0-0 Aana,20 Feet,0-4-0-0 Aana,10 months ago,['Garage']
"2 Ropani Land For Sale At Dhulikhel : Land For Sale In Dhulikhel, Kavre","Basghari, Dhulikhel, Kavre",1700000,0,0,,0,East,,272,1-12-0-0 Ropani,14 Feet,N/A Aana,10 months ago,[]
"House For Sale In New Baneshwor : House For Sale In Baneshwor, Kathmandu","30 Okharbot Galli, New Baneshwor, Baneshwor, Kathmandu",7700000,0,2,2.0,1,South,,684,0-5-5-0 Aana,14 Feet,0-4-0-0 Aana,10 months ago,"['Frontyard', 'Fencing', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']"
"Land On Lease : Land For Lease In Kapan, Kathmandu","Mahankal, Kapan, Kathmandu",25000,0,0,,0,South,,237,174.30 Sq. Feet,13 Feet / Gravelled,N/A Aana,10 months ago,[]
"20 Haat Land On Sale Near Royal Palm Resort (Pokhara) : Land For Sale In Chauthe, Pokhara","Near Royal Palm Resort, Chauthe, Pokhara",1100000,0,0,,0,South,,341,20 Haat,20 Feet / Soil Stabilized,N/A Haat,10 months ago,[]
"9.5 Aana Residential Land At Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Thapa Gaun, Budhanilkantha, Kathmandu",2650000,0,0,,0,South West,,385,9.5 Aana,10 Feet / Gravelled,N/A Aana,10 months ago,[]
"Land For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu",6200000,0,0,,0,North,,295,7 Aana,20 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"Semi Commercial : Office Space For Rent In Basundhara, Kathmandu","Basundara, Basundhara, Kathmandu",80000,3,3,,5,West,2019.0,408,0-8-0 Aana,20 Feet / Blacktopped,0-4-0 Aana,10 months ago,"['Garage', 'Balcony', 'Water Supply', 'Solar Water', 'Water Well', 'Water Tank']"
"Land For Sale In Biratnagar (Kanchanbari) Ghaderi : Land For Sale In Bhaswar Marg, Biratnagar","Kanchanbari, Bhaswar Marg, Biratnagar",600000,0,0,0.0,0,East,,521,17 Dhur,20 Feet / Gravelled,N/A Sq. Feet,10 months ago,[]
"Land Sale At Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",1900000,0,0,,0,South East,,465,0-7-1-2 Aana,14 Feet / Gravelled,N/A Aana,10 months ago,[]
"Residential Land : Land For Sale In Nagarjun, Kathmandu","Nagarjun 2, Nagarjun, Kathmandu",1600000,0,0,,0,South,,250,148 Sq. Meter,10 Feet / Gravelled,N/A Aana,10 months ago,[]
"Jharuwarasi Santaneshwor : Land For Sale In Godawari, Lalitpur","Jharuwarasi, Godawari, Lalitpur",1000000,0,0,,0,North,,334,0-8-0-0 Aana,20 Feet / Gravelled,N/A Aana,10 months ago,[]
"Land For Sale In Sallaghari, Bhaktapur","Sallaghari, Sallaghari, Bhaktapur",2400000,0,0,,0,South,,397,7 Aana,18 Feet,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Devdaha Municipality : Land For Sale In Tilottama, Rupandehi","Devdaha municipality, Tilottama, Rupandehi",390000,0,0,0.0,0,West,,367,3280 Sq. Feet,20 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"House For Sale In Pasikot, Kathmandu","Pasikot, Pasikot, Kathmandu",17500000,0,0,3.0,0,West,,574,4 Aana,16 Feet,N/A Sq. Feet,10 months ago,[]
"House For Sale In Dharan, Dharan","Dharan-13, Dharan, Dharan",12500000,0,0,2.0,0,North,,921,16 Dhur,15 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"House For Sale In Tarahara, Sunsari","Harsala Toll, Tarahara, Sunsari",15000000,0,0,3.0,0,North,,323,15 Dhur,15 Feet / Blacktopped,N/A Dhur,10 months ago,[]
"Business For Sale In Kalanki, Kathmandu","Nearby Nepal National Hospital, Kalanki, Kathmandu",900000,0,0,,0,South,,198,400 Sq. Feet,15 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"Business For Sale In Lagankhel, Lalitpur","Langankhel Buspark, Lagankhel, Lalitpur",1300000,0,0,,0,South,,208,700 Sq. Feet,20 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Chovar, Kathmandu","Chovar, Chovar, Kathmandu",1500000,0,0,,0,North,,323,4 Ropani,20 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"घर र जग्गा बिक्रिमा : Land For Sale In Balkot, Bhaktapur","Khalpitar, Balkot, Bhaktapur",25000000,2,1,1.0,1,East,,549,7 Aana,13 Feet / Gravelled,N/A Aana,10 months ago,[]
"A Brand New 2.5 Storied Residential House For Rent : House For Rent In Chovar, Kathmandu","Chobhar, Chovar, Kathmandu",65000,3,3,2.0,1,North,2018.0,425,6 Aana,20 Feet / Blacktopped,2100 Aana,10 months ago,"['Lawn', 'Garage', 'Backyard', 'Balcony', 'Deck', 'Frontyard', 'Drainage', 'Water Supply']"
"Land For Sale In Sallaghari, Bhaktapur","Sallaghari, Sallaghari, Bhaktapur",2000000,0,0,,0,East,,340,4.5 Aana,15 Feet / Soil Stabilized,N/A Aana,10 months ago,[]
"Office Space For Rent In Kapan, Kathmandu","Kapan, Narayan Chowk, Kapan, Kathmandu",30000,0,0,,0,North,,281,1000 Sq. Feet,0 Feet,N/A Aana,10 months ago,[]
"Office Space For Rent In Machha Pokhari, Kathmandu","Machapokhari, Machha Pokhari, Kathmandu",25000,2,1,,4,West,,236,700 Aana,15 Feet / Blacktopped,N/A Aana,10 months ago,"['Garage', 'Balcony']"
"Land For Sale In Nawalparasi, Nawalparasi","Nawalparasi, Nawalparasi, Nawalparasi",250000,0,0,,0,North,,541,5 Kattha,30 Feet / Blacktopped,N/A Aana,10 months ago,[]
"Flat For Rent In Satdobato, Lalitpur","Satdobato, Near BNB Hospital, Satdobato, Lalitpur",22000,3,2,,2,West,,653,1300 Sq. Feet,15 Feet / Blacktopped,N/A Aana,10 months ago,['Garage']
"Flat For Rent In Ranibari, Kathmandu","Samakhusi, Ranibari, Kathmandu",20000,2,1,,2,East,,505,800 Sq. Feet,15 Feet / Gravelled,N/A Sq. Feet,10 months ago,['Garage']
"Land For Sale In Sanobharyang, Kathmandu","Sanobharyang, Sanobharyang, Kathmandu",4200000,0,0,,0,East,,295,11 Aana,20 Feet / Blacktopped,N/A Aana,10 months ago,[]
"Land For Sale In Nijghadh, Bara","Nijghadh, Nijghadh, Bara",350000,0,0,,0,North,,3.4K,2 Kattha,20 Feet / Soil Stabilized,N/A Kattha,10 months ago,[]
"House For Sale In Dhulikhel, Kavre","Dhulikhel near KU, Dhulikhel, Kavre",15200000,11,2,3.0,2,South,2018.0,352,817 Sq. Feet,10 Feet / Gravelled,0-4-0-2 Aana,10 months ago,"['Water Well', 'TV Cable', 'Water Supply', 'Wifi', 'Garage', 'Balcony', 'Fencing', 'Garden']"
"House For Sale In Pasikot, Kathmandu","Budhanilkantha, Pasikot, Kathmandu",13800000,2,1,,0,East,,529,0-4-3-0 Ropani,12 Feet / Soil Stabilized,N/A Aana,10 months ago,"['Garage', 'Wifi', 'Drainage', 'Water Well', 'Water Supply', 'Modular Kitchen', 'TV Cable']"
"A Newly House Built In A Nice And Quiet Residential Area On Sale : House For Sale In Basbari, Kathmandu","Hepali height, Basbari, Kathmandu",45000000,4,0,,2,South,2018.0,441,7-0-2 Aana,20 Feet / Paved,N/A Aana,10 months ago,"['Lawn', 'Backyard', 'Balcony', 'Frontyard', 'Fencing', 'Garden', 'Drainage', 'Water Supply', 'Modular Kitchen', 'Air Condition', 'TV Cable', 'Washing Machine', 'Solar Water', 'Water Tank']"
"Business For Sale In Gwarko, Lalitpur","Gwarko, Gwarko, Lalitpur",600000,0,0,,0,South,,182,500 Sq. Feet,15 Feet / Blacktopped,N/A Aana,10 months ago,[]
"Business For Sale In Kupondole, Lalitpur","Kupondole, Kupondole, Lalitpur",700000,0,0,,0,North,,244,600 Sq. Feet,15 Feet / Blacktopped,N/A Aana,10 months ago,"['Wifi', 'Water Supply', 'Modular Kitchen']"
"Land For Sale In Kavresthali, Kathmandu","Kavresthali, Kavresthali, Kathmandu",1350000,0,0,,0,North,,262,0-2-5-0 Aana,15 Feet / Soil Stabilized,N/A Aana,10 months ago,[]
"House For Sale In Dallu : House For Sale In Dallu, Kathmandu","Dallu, Dallu, Kathmandu",29000000,8,4,3.0,1,West,2071.0,457,0-3-1-2 Aana,20 Feet / Blacktopped,N/A Aana,10 months ago,"['Balcony', 'Water Well', 'Water Tank', 'Solar Water']"
"House For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu",29000000,5,3,2.5,0,South West,,437,4 Aana,15 Feet / Blacktopped,N/A Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"Land For Sale In Chapali, Kathmandu","Nearby, Ganesh Chowk, Chapali, Kathmandu",2400000,0,0,,0,North,,260,0-4-1-1 Ropani,14 Feet / Gravelled,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Chapali, Kathmandu","Chapali, Chapali, Kathmandu",2100000,0,0,,0,West,,294,2-13-0-0 Ropani,16 Feet,N/A Sq. Feet,10 months ago,[]
"DT : Office Space For Rent In Jawalakhel, Lalitpur","Jawalakhel, Lalitpur, Jawalakhel, Lalitpur",155000150000,0,0,2.0,0,South West,2000.0,301,1-12-0-0 Aana,32 Feet / Blacktopped,5 Aana,10 months ago,[]
"House For Sale In Kalanki, Kathmandu","Nearby, Makalu Petrol Pump, Kalanki, Kathmandu",6750000,7,5,3.0,3,North East,,14.2K,0-13-1-2 Ropani,15 Feet / Blacktopped,N/A Ropani,10 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"Bungmati : Land For Sale In Bhaisepati, Lalitpur","Bhainsepati, Lalitpur, Bhaisepati, Lalitpur",9000000,0,0,,0,East,,472,0-3-2-0 Aana,12 Feet / Gravelled,N/A Aana,10 months ago,[]
"House At Lazimpat : House For Rent In Lazimpat, Kathmandu","Kholagal Marg Near Uttar Dhoka Marg, (North of Narayanhiti Sangrahalaya), Lazimpat, Kathmandu",400000,5,4,3.0,4,South West,2044.0,511,25 Aana,16 Feet / Blacktopped,About 4000 Sq. Feet,10 months ago,"['Balcony', 'Garden', 'Water Supply', 'TV Cable', 'Water Well', 'Lawn', 'Frontyard', 'Fencing', 'Wifi', 'Backyard', 'Modular Kitchen', 'Solar Water', 'Deck', 'Drainage', 'Water Tank']"
"Near Kohinoor Housing : Land For Sale In Bafal, Kathmandu","Near Kohinoor Housing, Bafal, Kathmandu",3500000,0,0,,0,East,,340,0-4-2-0 Ropani,10 Feet / Soil Stabilized,N/A Aana,10 months ago,[]
"373 Pachali Marg : Land For Sale In Teku, Kathmandu","373 Pachali Marg, Teku, Kathmandu",45000000,0,0,4.0,0,East,2025.0,227,0-4-2-3 Ropani,9 Meter / Blacktopped,0-4-2-3 Ropani,10 months ago,"['Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Mandikatar, Kathmandu","Mandikatar Height, Mandikatar, Kathmandu",51000000,0,0,3.0,0,South,,464,8 Aana,15 Feet / Blacktopped,N/A Sq. Feet,10 months ago,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"Land For Sale In Dhangadhi, Kailali","Dhangadhi, Kailali, Dhangadhi, Kailali",6700000,0,0,,0,East,,396,12 Dhur,33 Feet / Blacktopped,N/A Aana,10 months ago,[]
"Balaju Tenpepale : Land For Sale In Balaju, Kathmandu","Balaju tenpepale ktm., Balaju, Kathmandu",550000,0,0,,0,East,,393,5-0-0-0 Ropani,9 Meter / Blacktopped,5-0-0-0 Ropani,10 months ago,[]
"Under Construction Bungalow : House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Muhanpokhari, Budhanilkantha, Kathmandu",29000000,0,0,3.0,0,North East,2076.0,1.3K,0-5-0-3 Aana,20 Feet / Gravelled,N/A Aana,10 months ago,"['Modular Kitchen', 'Solar Water', 'TV Cable', 'Water Tank', 'Frontyard', 'Fencing', 'Water Supply', 'Balcony']"
"Balkot 4 Anna 2 Paisa 1 Daam : Land For Sale In Balkot, Bhaktapur","Balkot Bkaktapur, Balkot, Bhaktapur",1900000,0,0,,0,East,,457,0-4-2-1 Aana,13 Feet / Gravelled,0-4-2-1 Aana,10 months ago,[]
"New House : House For Sale In Mahendrapul, Pokhara","Pokhara -11 ranipauwa, Mahendrapul, Pokhara",36500000,0,0,3.0,0,East,2074.0,509,6.5 Aana,20 Feet / Gravelled,6.5 Aana,10 months ago,"['Garage', 'Garden', 'Wifi', 'Water Supply', 'TV Cable', 'Solar Water', 'Water Well', 'Water Tank', 'Washing Machine', 'Balcony', 'Fencing', 'Backyard', 'Gym', 'Frontyard', 'Modular Kitchen']"
"Badhikhel Lalitpurma 6 Roppani 8 Aana Jagga Bikrima Total Price 4 Crore : Land For Sale In Godawari, Lalitpur","Badikhel, godawari, Godawari, Lalitpur",40000000,0,0,,0,East,,383,6-8-0-0 Aana,13 Feet / Gravelled,N/A Aana,10 months ago,[]
"PD1-101, A Apartments : Flat For Rent In Patandokha, Lalitpur","Patan Dhoka, Patandokha, Lalitpur",40000,0,0,,0,South,,631,500 Sq. Feet,20 Feet / Blacktopped,N/A Aana,10 months ago,"['Water Supply', 'Microwave', 'Washing Machine', 'Wifi', 'Solar Water', 'Water Tank']"
"Land For Sale In Samakhusi, Kathmandu","Nearby Samakhusi Town Planning, Samakhusi, Kathmandu",5500000,0,0,,0,West,,264,8 Aana,13 Feet,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Jagati, Bhaktapur","Sipadol, Jagati, Bhaktapur",1700000,0,0,,0,South,,288,3 Aana,15 Feet / Soil Stabilized,N/A Sq. Feet,10 months ago,[]
"BaSu Home : Office Space For Rent In Jhamsikhel, Lalitpur","Jhamshikhel, Lalitpur -5, Jhamsikhel, Lalitpur",75,0,0,6.0,0,South West,2076.0,348,1-0-1 Ropani,12 Feet / Gravelled,1735 Sq. Feet,10 months ago,"['Fencing', 'Backyard', 'Deck', 'Drainage', 'Water Supply', 'Water Well', 'Water Tank']"
"Business For Sale In Pulchowk, Lalitpur","Nearby Everest Bank, Pulchowk, Lalitpur",3200000,0,0,,0,North,,181,700 Sq. Feet,15 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Lekhnath, Pokhara","Pokhara-27, Archale Village, Lekhnath, Pokhara",7500000750000,0,0,1.0,0,South East,,290,10 Aana,12 Feet / Soil Stabilized,N/A Aana,10 months ago,"['Frontyard', 'Fencing', 'Garden']"
"Land For Sale In Chundevi, Kathmandu","Chundevi, Chundevi, Kathmandu",2000000,0,0,,0,South East,,328,10 Aana,13 Feet,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Baluwatar, Kathmandu","Tudaldevi Mandir, Baluwatar, Kathmandu",3800000,0,0,,0,East,,518,5 Sq. Feet,13 Feet / Gravelled,N/A Sq. Feet,10 months ago,[]
"Radha Bhawan : Office Space For Sale In Tripureshwor, Kathmandu","5th floor, Radha Bhawan, Opposite UWTC, first left from Tripureshwor chowk towards teku., Tripureshwor, Kathmandu",20000,0,1,,2,North West,,376,1450 Sq. Feet,36 Feet,1850 Sq. Feet,10 months ago,"['Water Supply', 'Parking', 'Drainage', 'Solar Water', 'Water Well', 'CCTV', 'Lift', 'Electricity Backup']"
"Thapa Niwas : House For Sale In Goldhunga, Kathmandu","Purano Gujyeswori, Balaju, Goldhunga, Kathmandu",1800000020,0,0,4.0,0,North East,2073.0,258,0-3-0-0 Aana,10 Feet / Paved,1018 Aana,10 months ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"Land For Sale In Gongabu, Kathmandu","Gongabu, Gongabu, Kathmandu",3000000,0,0,,0,South East,,297,0-9-0-0 Aana,9 Feet / Blacktopped,N/A Aana,10 months ago,[]
"House For Sale In Chhauni, Kathmandu","Nearby, Musiam, Chhauni, Kathmandu",25000000,6,3,,0,North,,483,3.3.1 Aana,11 Feet / Blacktopped,N/A Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu",70000000,13,0,4.5,0,South East,,508,13 Aana,14 Feet / Gravelled,N/A Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Baniyatar, Kathmandu","Baniyatar, Baniyatar, Kathmandu",16500000,6,3,3.0,0,South,,468,3.1 Aana,10 Feet / Blacktopped,N/A Sq. Feet,10 months ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"Land For Sale In Khusibu, Kathmandu","Khusibu Town Planning, Khusibu, Kathmandu",5500000,0,0,,0,North,,406,7 Aana,20 Feet / Blacktopped,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Hattigauda, Kathmandu","Ganesh Chowk, Hattigauda, Kathmandu",3200000,0,0,,0,South East,,220,7 Aana,15 Feet / Soil Stabilized,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",2550000,0,0,,0,North,,276,16.5 Aana,15 Feet / Soil Stabilized,N/A Sq. Feet,10 months ago,[]
"Land For Sale In Dadikot, Bhaktapur","Dadikot, Dadikot, Bhaktapur",1350000,0,0,,0,West,,260,3.2 Aana,13 Feet / Soil Stabilized,N/A Sq. Feet,10 months ago,[]
"House For Sale : House For Sale In Bhaktapur, Bhaktapur","bhaktapur, Bhaktapur, Bhaktapur",21500000,9,1,3.0,1,West,2076.0,633,0-6-0-0 Aana,20 Feet,0-3-0-0 Aana,10 months ago,['Garage']
"Chandol Kanchan Housing : Land For Sale In Chandol, Kathmandu","Chandol kathmandu, Chandol, Kathmandu",4300000,0,0,,0,South,,399,1-4-0-0 Aana,14 Feet / Blacktopped,1-4-0-0 Aana,10 months ago,[]
"Chandol House : House For Sale In Chandol, Kathmandu","Chandol Kathmandu, Chandol, Kathmandu",24500000,4,3,2.0,2,East,2073.0,556,0-3-2-0 Aana,4 Meter / Soil Stabilized,0-3-2-0 Aana,10 months ago,"['Garage', 'Garden', 'Water Supply', 'TV Cable', 'Solar Water', 'Water Tank', 'Modular Kitchen']"
"Bansbari Mainroad : House For Sale In Maharajgunj, Kathmandu","Bansbari mainroad, Maharajgunj, Kathmandu",80000000,18,6,4.0,0,East,2060.0,346,0-8-0-0 Aana,9 Meter / Soil Stabilized,0-8-0-0 Aana,10 months ago,['Water Supply']
"Land : Land For Sale In Bhaisepati, Lalitpur","Bhaisepati ,Lalitpur, Bhaisepati, Lalitpur",3600000,0,0,,0,South,,511,4 Aana,12 Feet,N/A Aana,11 months ago,[]
"Chitwanma Sasto Ghaderi : Land For Sale In Chitrawan, Chitwan","Bharatpur 14 chitwan, Chitrawan, Chitwan",3800000,0,0,,0,West,,595,20 Dhur,9 Meter / Blacktopped,N/A Dhur,11 months ago,"['Wifi', 'Water Supply', 'TV Cable']"
"Land For Sale In Baluwatar, Kathmandu","Tudaldevi, Baluwatar, Kathmandu",3600000,0,0,,0,North,,643,13 Aana,10 Feet / Gravelled,N/A Sq. Feet,11 months ago,[]
"Land For Sale : Land For Sale In Taadi, Chitwan","Ratnanagar Tandi Chitwan, Taadi, Chitwan",9000000,0,0,,0,East,,267,1 Kattha,20 Feet,N/A Aana,11 months ago,[]
"House For Sale In Baniyatar, Kathmandu","Baniyatar, Baniyatar, Kathmandu",32000000,9,4,,0,East,,342,5 Aana,10 Feet / Blacktopped,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Baniyatar, Kathmandu","Baniyatar, Baniyatar, Kathmandu",35000000,10,3,3.0,0,North,,265,4 Aana,16 Feet / Blacktopped,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']"
"House For Sale In Nakkhu, Lalitpur","Nearby of Medicity Hospital, Nakkhu, Lalitpur",25500000,4,4,2.5,0,North West,,755,4.2 Aana,14 Feet / Gravelled,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']"
"House For Sale In Thasikhel, Lalitpur","Shabyatanagar, Lalitpur, Thasikhel, Lalitpur",24000000,12,4,3.0,4,South East,,303,4 Aana,0 Feet,4 Aana,11 months ago,"['Water Supply', 'Balcony', 'Water Well', 'Fencing', 'TV Cable', 'Wifi', 'Drainage']"
"Land : Land For Sale In Lekhnath, Pokhara","Pokhara, Lekhnath, Pokhara",850000017,0,0,,0,East,,382,5.2.2 Aana,20 Feet,5.2.2 Aana,11 months ago,[]
"Flat For Rent In Sankhamul, Kathmandu","Newbaneshwar , Radhamarga, Sankhamul, Kathmandu",19500,0,0,,0,East,,646,800 Sq. Feet,0 Feet,N/A Aana,11 months ago,[]
"Attractive Land In Kirtipur : Land For Sale In Kirtipur, Kirtipur","Bhutkhel, Kirtipur, Kathmandu",1600000,0,0,,0,East,,257,28 Aana,20 Feet / Gravelled,28 Aana,11 months ago,[]
"Prachanda Chitrakar : Hostel For Rent In Ason, Kathmandu","Thahity, Ason, Kathmandu",190000150000,0,0,7.0,3,West,1994.0,352,2 Aana,20 Feet / Blacktopped,5500 Sq. Feet,11 months ago,"['Drainage', 'Water Supply']"
"House For Sale In Hadigaun, Kathmandu","Hadigaun, Hadigaun, Kathmandu",25000000,0,0,4.0,0,West,,323,3 Aana,13 Feet,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"Land For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",2500000,0,0,,0,South,,346,9 Aana,15 Feet / Soil Stabilized,N/A Sq. Feet,11 months ago,[]
"Land : Land For Sale In Joranku, Kathmandu","Tarkeshwor Municipality, Joranku, Kathmandu",84000002100000,0,0,,0,East,,208,4 Aana,10 Feet / Gravelled,N/A Aana,11 months ago,[]
"6 Aana 4 Kune Plating Jagga : Land For Sale In Lalitpur, Lalitpur","Jharuwarashi, Lalitpur, Lalitpur",78000001300000,0,0,,0,East,,414,0-6-0-0 Aana,20 Feet,0-6-0-0 Aana,11 months ago,[]
"Business For Sale In Pepsicola, Kathmandu","Nearby, Sunsite, Pepsicola, Kathmandu",800000,0,0,,0,West,,216,600 Sq. Feet,15 Feet / Blacktopped,N/A Sq. Feet,11 months ago,[]
"House For Rent In Budhanilkantha, Kathmandu","italittar, Budhanilkantha, Kathmandu",43000,4,3,,0,West,,399,2000 Sq. Feet,15 Feet / Blacktopped,N/A Sq. Feet,11 months ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']"
"2 Commerical House Sale In Naxal : House For Sale In Naxal, Kathmandu","naxal main road , next to NMB Bank, Naxal, Kathmandu",150000000,0,0,3.5,0,North,2065.0,372,0-6-2-0 Aana,20 Feet,4000 Sq. Feet,11 months ago,"['Garage', 'Garden', 'Water Supply', 'TV Cable', 'Water Well', 'Drainage', 'Water Tank']"
